frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
1482,49.4,60,558.75,74.43,663.66,308.55,0.6897,573.0,119.38,0.658,575.66,112.62,0.7806,575.43,111.13,0.1793,591.82,111.15,0.9283,600.66,106.77,0.158,598.68,149.25,0.9778,621.65,135.21,0.8009,572.57,203.56,0.9041,606.75,178.15,0.2584,549.28,201.44,0.7172,582.76,182.04,0.2025,612.54,255.51,0.8937,627.9,248.96,0.7194,600.67,324.12,0.5039,623.4,316.12,0.2494,607.94,362.52,0.1637,623.85,357.21,0.0897
1482,49.4,61,465.41,221.98,656.4,531.24,0.615,541.18,274.77,0.5652,543.98,268.93,0.6147,549.2,266.46,0.0874,564.73,274.74,0.9185,582.23,267.17,0.1226,584.41,325.16,0.9887,582.76,307.28,0.9573,550.51,405.4,0.9664,535.19,362.3,0.79,507.69,447.01,0.9018,493.65,379.91,0.6977,608.83,442.01,0.9685,607.41,433.38,0.9434,593.06,496.15,0.6751,585.49,487.11,0.5292,601.32,557.1,0.1717,597.27,543.43,0.1309
1482,49.4,69,369.65,153.92,580.28,377.39,0.5568,503.78,197.36,0.8143,509.44,191.45,0.8715,508.07,189.66,0.2518,530.71,196.21,0.9051,530.84,190.22,0.0885,543.55,233.61,0.9739,534.5,221.79,0.8406,479.75,250.47,0.9605,476.49,230.79,0.5385,400.12,188.39,0.9324,408.27,192.73,0.6244,549.97,342.74,0.9267,541.63,334.28,0.8193,514.43,399.64,0.5032,507.26,387.85,0.2592,503.08,463.58,0.0941,496.35,452.19,0.0534
1483,49.4333,49,546.45,285.61,790.61,825.46,0.8664,599.83,381.27,0.9223,604.07,369.35,0.9667,601.87,368.3,0.2172,641.93,355.77,0.986,639.82,352.95,0.0301,684.89,413.52,0.9976,682.11,387.29,0.9238,684.11,537.57,0.9938,657.51,469.01,0.5541,601.65,569.45,0.9836,592.28,516.75,0.6282,709.46,594.78,0.9959,707.07,578.78,0.9782,695.01,704.84,0.9823,708.64,677.54,0.9226,716.88,799.39,0.813,715.43,773.82,0.6485
1483,49.4333,60,559.06,74.4,663.37,308.56,0.6909,573.08,119.54,0.6529,575.69,112.76,0.7768,575.53,111.25,0.1763,591.71,111.21,0.9287,600.87,106.79,0.1597,598.65,149.36,0.9779,621.84,135.21,0.8022,572.47,203.61,0.9033,606.81,177.95,0.2578,549.21,201.22,0.7138,582.48,181.79,0.2007,612.59,255.67,0.8936,628.18,249.1,0.7197,600.71,324.36,0.5025,623.96,316.34,0.2489,607.81,362.79,0.1629,624.71,357.52,0.0893
1483,49.4333,61,465.71,222.03,656.15,530.72,0.6139,541.19,274.83,0.5602,543.96,268.98,0.611,549.26,266.51,0.0855,564.67,274.81,0.9191,582.47,267.23,0.1225,584.39,325.25,0.9888,582.98,307.31,0.9571,550.46,405.45,0.9666,535.34,362.26,0.7878,507.57,446.9,0.9015,493.64,380.01,0.6943,608.85,442.06,0.9685,607.63,433.41,0.9431,593.09,496.05,0.6747,585.83,486.97,0.5271,601.26,557.09,0.1712,597.74,543.39,0.1301
1483,49.4333,69,370.53,153.93,579.53,377.31,0.5569,503.73,197.34,0.8176,509.44,191.45,0.8733,507.97,189.65,0.257,530.76,196.25,0.9049,530.55,190.24,0.0892,543.69,233.6,0.9739,533.99,221.71,0.8422,480.03,250.43,0.9603,475.89,230.5,0.5427,400.11,188.42,0.9325,407.77,192.45,0.6281,549.89,342.66,0.9265,541.1,334.15,0.8199,514.45,399.21,0.5022,506.7,387.33,0.2598,503.11,463.1,0.0939,495.92,451.63,0.0535
1484,49.4667,49,550.96,287.55,792.71,822.85,0.859,600.86,383.98,0.9212,603.95,371.74,0.9613,602.66,370.25,0.2231,640.05,356.42,0.9837,639.59,353.17,0.0342,688.07,415.91,0.9977,679.73,387.58,0.9371,695.11,547.18,0.994,655.02,471.18,0.6258,607.16,570.09,0.9843,590.38,505.18,0.6845,712.24,604.56,0.9957,704.86,587.54,0.979,705.0,712.37,0.9758,703.84,683.04,0.905,725.85,801.08,0.7401,703.76,772.7,0.5615
1484,49.4667,60,559.51,74.75,663.96,310.5,0.6932,576.04,115.37,0.5793,578.75,109.25,0.6614,579.66,107.33,0.1618,592.29,112.19,0.9207,606.68,106.53,0.2548,600.53,152.07,0.9782,619.3,135.97,0.8996,573.91,196.44,0.8838,595.99,165.57,0.453,562.59,156.03,0.6841,577.32,136.02,0.3197,614.72,255.32,0.909,628.29,248.62,0.8213,599.53,325.66,0.4683,621.76,317.39,0.2985,602.65,363.54,0.1229,626.16,359.21,0.084
1484,49.4667,61,463.6,219.27,657.37,534.26,0.6334,539.05,267.36,0.348,541.18,262.04,0.454,548.56,259.25,0.027,560.41,271.47,0.878,583.88,262.43,0.0472,574.12,320.21,0.9877,583.26,304.63,0.8732,540.41,404.11,0.983,540.57,368.86,0.6095,504.0,437.44,0.9454,501.82,385.23,0.5925,618.52,436.67,0.9769,623.81,431.55,0.9219,612.97,502.35,0.7655,605.12,494.04,0.4818,628.3,559.95,0.2154,616.26,539.95,0.1176
1484,49.4667,69,370.21,151.23,580.57,378.14,0.6515,505.63,194.1,0.7963,511.28,188.83,0.7746,509.8,187.43,0.357,530.5,196.14,0.8702,530.04,191.09,0.2195,552.11,237.9,0.962,523.07,222.46,0.9646,515.17,270.49,0.8952,458.73,222.69,0.8754,462.41,250.79,0.8434,400.09,183.03,0.8343,550.8,345.54,0.9338,531.98,335.64,0.9376,513.46,399.64,0.4585,496.22,389.54,0.4543,505.01,455.52,0.0889,497.0,446.08,0.0963
1485,49.5,49,552.69,288.23,793.42,821.98,0.8595,600.93,384.04,0.9198,603.95,371.82,0.9609,602.8,370.29,0.2192,640.05,356.47,0.9837,639.98,353.15,0.0339,687.91,415.96,0.9977,680.29,387.6,0.9359,694.78,547.12,0.9939,655.77,471.36,0.6209,607.17,570.36,0.9841,591.14,505.9,0.6796,712.02,604.65,0.9956,704.98,587.59,0.9786,705.0,713.07,0.9751,703.38,683.74,0.9022,726.03,801.65,0.7342,702.66,773.24,0.5531
1485,49.5,60,559.84,74.89,664.01,311.17,0.6946,576.04,115.38,0.5818,578.75,109.26,0.6629,579.65,107.36,0.1634,592.28,112.19,0.9206,606.59,106.58,0.2553,600.58,152.05,0.9782,619.11,136.06,0.9001,574.27,196.46,0.884,595.76,165.67,0.4553,563.24,156.38,0.6853,577.22,136.01,0.3219,614.77,255.34,0.909,628.17,248.7,0.8216,599.69,325.75,0.4673,621.62,317.59,0.298,603.04,363.69,0.1222,626.08,359.43,0.0835
1485,49.5,61,462.92,218.21,657.62,535.56,0.634,538.95,267.4,0.3462,541.04,262.06,0.4529,548.52,259.29,0.0267,560.2,271.52,0.8801,584.03,262.51,0.0479,573.91,320.31,0.988,583.44,304.79,0.8745,540.34,404.07,0.9831,540.64,368.9,0.6083,504.11,437.32,0.9453,501.76,385.11,0.5899,618.42,436.67,0.977,624.01,431.59,0.9219,612.72,502.3,0.7652,605.2,494.07,0.4802,628.15,559.95,0.2145,616.45,539.98,0.1167
1485,49.5,69,370.49,150.22,580.55,378.74,0.649,505.66,194.09,0.7986,511.29,188.79,0.7739,509.76,187.47,0.3638,530.47,196.06,0.8691,529.74,191.19,0.2223,552.95,238.17,0.9619,522.45,222.51,0.9661,519.6,273.27,0.8936,458.55,222.99,0.8815,470.18,260.82,0.8404,400.11,183.51,0.8393,550.71,345.96,0.9339,531.28,335.91,0.9393,513.22,399.84,0.4559,495.8,390.05,0.4585,504.83,455.69,0.0885,497.35,446.26,0.0974
1486,49.5333,49,553.4,288.46,793.6,821.66,0.8595,600.93,384.04,0.9198,603.95,371.82,0.9609,602.8,370.29,0.2192,640.05,356.47,0.9837,639.98,353.15,0.0339,687.91,415.96,0.9977,680.29,387.6,0.9359,694.78,547.12,0.9939,655.77,471.36,0.6209,607.17,570.36,0.9841,591.14,505.9,0.6796,712.02,604.65,0.9956,704.98,587.59,0.9786,705.0,713.07,0.9751,703.38,683.74,0.9022,726.03,801.65,0.7342,702.66,773.24,0.5531
1486,49.5333,60,560.1,74.95,663.88,311.39,0.6946,576.04,115.38,0.5818,578.75,109.26,0.6629,579.65,107.36,0.1634,592.28,112.19,0.9206,606.59,106.58,0.2553,600.58,152.05,0.9782,619.11,136.06,0.9001,574.27,196.46,0.884,595.76,165.67,0.4553,563.24,156.38,0.6853,577.22,136.01,0.3219,614.77,255.34,0.909,628.17,248.7,0.8216,599.69,325.75,0.4673,621.62,317.59,0.298,603.04,363.69,0.1222,626.08,359.43,0.0835
1486,49.5333,61,462.81,217.81,657.57,536.03,0.634,538.95,267.4,0.3462,541.04,262.06,0.4529,548.52,259.29,0.0267,560.2,271.52,0.8801,584.03,262.51,0.0479,573.91,320.31,0.988,583.44,304.79,0.8745,540.34,404.07,0.9831,540.64,368.9,0.6083,504.11,437.32,0.9453,501.76,385.11,0.5899,618.42,436.67,0.977,624.01,431.59,0.9219,612.72,502.3,0.7652,605.2,494.07,0.4802,628.15,559.95,0.2145,616.45,539.98,0.1167
1486,49.5333,69,371.05,149.86,580.03,378.96,0.649,505.66,194.09,0.7986,511.29,188.79,0.7739,509.76,187.47,0.3638,530.47,196.06,0.8691,529.74,191.19,0.2223,552.95,238.17,0.9619,522.45,222.51,0.9661,519.6,273.27,0.8936,458.55,222.99,0.8815,470.18,260.82,0.8404,400.11,183.51,0.8393,550.71,345.96,0.9339,531.28,335.91,0.9393,513.22,399.84,0.4559,495.8,390.05,0.4585,504.83,455.69,0.0885,497.35,446.26,0.0974
1487,49.5667,49,553.72,288.52,793.58,821.55,0.8595,600.93,384.04,0.9198,603.95,371.82,0.9609,602.8,370.29,0.2192,640.05,356.47,0.9837,639.98,353.15,0.0339,687.91,415.96,0.9977,680.29,387.6,0.9359,694.78,547.12,0.9939,655.77,471.36,0.6209,607.17,570.36,0.9841,591.14,505.9,0.6796,712.02,604.65,0.9956,704.98,587.59,0.9786,705.0,713.07,0.9751,703.38,683.74,0.9022,726.03,801.65,0.7342,702.66,773.24,0.5531
1487,49.5667,60,560.32,74.96,663.69,311.44,0.6946,576.04,115.38,0.5818,578.75,109.26,0.6629,579.65,107.36,0.1634,592.28,112.19,0.9206,606.59,106.58,0.2553,600.58,152.05,0.9782,619.11,136.06,0.9001,574.27,196.46,0.884,595.76,165.67,0.4553,563.24,156.38,0.6853,577.22,136.01,0.3219,614.77,255.34,0.909,628.17,248.7,0.8216,599.69,325.75,0.4673,621.62,317.59,0.298,603.04,363.69,0.1222,626.08,359.43,0.0835
1487,49.5667,61,462.9,217.65,657.42,536.18,0.634,538.95,267.4,0.3462,541.04,262.06,0.4529,548.52,259.29,0.0267,560.2,271.52,0.8801,584.03,262.51,0.0479,573.91,320.31,0.988,583.44,304.79,0.8745,540.34,404.07,0.9831,540.64,368.9,0.6083,504.11,437.32,0.9453,501.76,385.11,0.5899,618.42,436.67,0.977,624.01,431.59,0.9219,612.72,502.3,0.7652,605.2,494.07,0.4802,628.15,559.95,0.2145,616.45,539.98,0.1167
1487,49.5667,69,371.68,149.73,579.37,379.04,0.649,505.66,194.09,0.7986,511.29,188.79,0.7739,509.76,187.47,0.3638,530.47,196.06,0.8691,529.74,191.19,0.2223,552.95,238.17,0.9619,522.45,222.51,0.9661,519.6,273.27,0.8936,458.55,222.99,0.8815,470.18,260.82,0.8404,400.11,183.51,0.8393,550.71,345.96,0.9339,531.28,335.91,0.9393,513.22,399.84,0.4559,495.8,390.05,0.4585,504.83,455.69,0.0885,497.35,446.26,0.0974
1488,49.6,49,560.02,289.94,798.13,822.17,0.8438,601.16,386.2,0.9325,603.79,373.67,0.9682,603.24,371.87,0.2289,639.9,357.12,0.9854,640.32,353.47,0.0264,689.74,418.46,0.9979,680.39,388.46,0.933,709.34,547.37,0.9948,649.65,465.31,0.6127,622.1,558.83,0.9882,578.58,491.23,0.7085,712.2,609.47,0.9963,706.24,591.08,0.9803,695.31,715.4,0.9821,703.98,682.31,0.9216,719.39,804.16,0.7913,710.44,770.83,0.6177
1488,49.6,60,561.24,75.06,664.16,312.07,0.6673,576.99,112.92,0.6477,580.09,106.85,0.6906,580.11,104.55,0.2179,593.51,110.24,0.9293,605.92,103.91,0.3444,604.21,151.98,0.9833,615.13,133.0,0.9506,574.56,191.43,0.89,583.16,153.25,0.6325,557.8,148.87,0.6959,568.25,126.53,0.4449,616.6,254.14,0.9404,624.38,246.3,0.904,602.37,323.1,0.5539,615.33,312.68,0.4361,602.02,357.67,0.1601,616.37,352.69,0.1298
1488,49.6,61,463.94,218.87,658.76,538.53,0.5584,535.96,268.56,0.4194,539.23,263.18,0.4789,545.99,260.39,0.041,561.65,271.67,0.8884,583.65,262.49,0.0828,578.58,321.97,0.9864,579.0,306.65,0.9371,535.19,402.22,0.973,531.27,369.15,0.7455,498.87,445.24,0.905,496.64,382.75,0.6478,609.23,442.83,0.9621,608.84,436.31,0.9183,596.9,505.5,0.5138,588.32,497.89,0.3197,608.76,551.83,0.0773,605.63,534.66,0.0519
1488,49.6,69,374.69,147.04,582.23,376.44,0.6756,508.08,195.02,0.4331,511.37,190.19,0.5396,517.42,188.59,0.0672,526.57,197.64,0.847,548.86,190.65,0.0992,530.15,232.78,0.9576,547.7,222.74,0.8177,467.25,236.71,0.942,487.67,221.86,0.5089,403.13,179.89,0.8973,415.21,191.84,0.5587,544.01,340.22,0.9361,555.38,334.79,0.852,511.5,410.36,0.5136,526.31,402.76,0.2798,506.72,465.21,0.0953,527.13,454.71,0.056
1489,49.6333,49,562.69,290.45,799.45,822.45,0.8436,601.16,386.21,0.9326,603.79,373.68,0.9683,603.23,371.88,0.2293,639.9,357.13,0.9853,640.31,353.47,0.0264,689.72,418.46,0.9979,680.42,388.5,0.9329,709.31,547.36,0.9948,649.77,465.47,0.612,622.12,558.81,0.9882,578.8,491.51,0.7082,712.23,609.56,0.9962,706.37,591.2,0.9802,695.33,715.36,0.982,704.58,682.3,0.9214,719.05,804.12,0.791,711.1,770.81,0.6173
1489,49.6333,60,561.78,75.09,664.14,312.28,0.6672,576.99,112.92,0.6478,580.09,106.85,0.6905,580.11,104.56,0.218,593.51,110.24,0.9293,605.92,103.91,0.3447,604.23,151.97,0.9834,615.13,133.0,0.9508,574.56,191.44,0.89,583.17,153.26,0.6332,557.81,148.91,0.696,568.26,126.53,0.4454,616.6,254.15,0.9404,624.38,246.31,0.9042,602.34,323.09,0.5537,615.32,312.67,0.4362,601.98,357.65,0.1599,616.37,352.7,0.1298
1489,49.6333,61,464.48,219.33,659.13,539.31,0.5586,535.96,268.54,0.4182,539.22,263.15,0.4772,546.0,260.38,0.0409,561.64,271.65,0.888,583.68,262.48,0.0828,578.6,321.94,0.9863,578.99,306.65,0.9372,535.19,402.23,0.9728,531.1,369.08,0.7466,498.9,445.21,0.9046,496.27,382.47,0.6487,609.28,442.87,0.962,608.87,436.37,0.9182,597.0,505.56,0.5118,588.28,497.99,0.319,608.9,551.88,0.0767,605.52,534.73,0.0517
1489,49.6333,69,375.87,146.04,583.21,375.47,0.6757,508.08,195.01,0.4329,511.39,190.18,0.5378,517.39,188.58,0.0676,526.6,197.64,0.8454,548.74,190.66,0.0995,530.31,232.81,0.9569,547.43,222.7,0.8188,467.41,236.95,0.941,487.1,221.7,0.5131,403.16,180.06,0.8963,414.75,191.24,0.5621,544.09,340.23,0.9355,555.18,334.77,0.8525,511.62,410.38,0.511,526.16,402.77,0.2802,506.8,465.18,0.0945,526.93,454.7,0.056
1490,49.6667,49,563.97,290.62,799.59,822.57,0.8436,601.16,386.21,0.9326,603.79,373.68,0.9683,603.23,371.88,0.2293,639.9,357.13,0.9853,640.31,353.47,0.0264,689.72,418.46,0.9979,680.42,388.5,0.9329,709.31,547.36,0.9948,649.77,465.47,0.612,622.12,558.81,0.9882,578.8,491.51,0.7082,712.23,609.56,0.9962,706.37,591.2,0.9802,695.33,715.36,0.982,704.58,682.3,0.9214,719.05,804.12,0.791,711.1,770.81,0.6173
1490,49.6667,60,562.14,75.1,663.95,312.33,0.6672,576.99,112.92,0.6478,580.09,106.85,0.6905,580.11,104.56,0.218,593.51,110.24,0.9293,605.92,103.91,0.3447,604.23,151.97,0.9834,615.13,133.0,0.9508,574.56,191.44,0.89,583.17,153.26,0.6332,557.81,148.91,0.696,568.26,126.53,0.4454,616.6,254.15,0.9404,624.38,246.31,0.9042,602.34,323.09,0.5537,615.32,312.67,0.4362,601.98,357.65,0.1599,616.37,352.7,0.1298
1490,49.6667,61,464.78,219.5,659.17,539.57,0.5586,535.96,268.54,0.4182,539.22,263.15,0.4772,546.0,260.38,0.0409,561.64,271.65,0.888,583.68,262.48,0.0828,578.6,321.94,0.9863,578.99,306.65,0.9372,535.19,402.23,0.9728,531.1,369.08,0.7466,498.9,445.21,0.9046,496.27,382.47,0.6487,609.28,442.87,0.962,608.87,436.37,0.9182,597.0,505.56,0.5118,588.28,497.99,0.319,608.9,551.88,0.0767,605.52,534.73,0.0517
1490,49.6667,69,376.36,145.68,583.48,375.1,0.6757,508.08,195.01,0.4329,511.39,190.18,0.5378,517.39,188.58,0.0676,526.6,197.64,0.8454,548.74,190.66,0.0995,530.31,232.81,0.9569,547.43,222.7,0.8188,467.41,236.95,0.941,487.1,221.7,0.5131,403.16,180.06,0.8963,414.75,191.24,0.5621,544.09,340.23,0.9355,555.18,334.77,0.8525,511.62,410.38,0.511,526.16,402.77,0.2802,506.8,465.18,0.0945,526.93,454.7,0.056
1491,49.7,49,564.71,290.66,799.31,822.62,0.8436,601.16,386.21,0.9326,603.79,373.68,0.9683,603.23,371.88,0.2293,639.9,357.13,0.9853,640.31,353.47,0.0264,689.72,418.46,0.9979,680.42,388.5,0.9329,709.31,547.36,0.9948,649.77,465.47,0.612,622.12,558.81,0.9882,578.8,491.51,0.7082,712.23,609.56,0.9962,706.37,591.2,0.9802,695.33,715.36,0.982,704.58,682.3,0.9214,719.05,804.12,0.791,711.1,770.81,0.6173
1491,49.7,60,562.42,75.11,663.72,312.32,0.6672,576.99,112.92,0.6478,580.09,106.85,0.6905,580.11,104.56,0.218,593.51,110.24,0.9293,605.92,103.91,0.3447,604.23,151.97,0.9834,615.13,133.0,0.9508,574.56,191.44,0.89,583.17,153.26,0.6332,557.81,148.91,0.696,568.26,126.53,0.4454,616.6,254.15,0.9404,624.38,246.31,0.9042,602.34,323.09,0.5537,615.32,312.67,0.4362,601.98,357.65,0.1599,616.37,352.7,0.1298
1491,49.7,61,464.99,219.56,659.08,539.64,0.5586,535.96,268.54,0.4182,539.22,263.15,0.4772,546.0,260.38,0.0409,561.64,271.65,0.888,583.68,262.48,0.0828,578.6,321.94,0.9863,578.99,306.65,0.9372,535.19,402.23,0.9728,531.1,369.08,0.7466,498.9,445.21,0.9046,496.27,382.47,0.6487,609.28,442.87,0.962,608.87,436.37,0.9182,597.0,505.56,0.5118,588.28,497.99,0.319,608.9,551.88,0.0767,605.52,534.73,0.0517
1491,49.7,69,376.58,145.58,583.49,374.97,0.6757,508.08,195.01,0.4329,511.39,190.18,0.5378,517.39,188.58,0.0676,526.6,197.64,0.8454,548.74,190.66,0.0995,530.31,232.81,0.9569,547.43,222.7,0.8188,467.41,236.95,0.941,487.1,221.7,0.5131,403.16,180.06,0.8963,414.75,191.24,0.5621,544.09,340.23,0.9355,555.18,334.77,0.8525,511.62,410.38,0.511,526.16,402.77,0.2802,506.8,465.18,0.0945,526.93,454.7,0.056
1492,49.7333,49,565.21,290.65,798.9,822.64,0.8436,601.16,386.21,0.9326,603.79,373.68,0.9683,603.23,371.88,0.2293,639.9,357.13,0.9853,640.31,353.47,0.0264,689.72,418.46,0.9979,680.42,388.5,0.9329,709.31,547.36,0.9948,649.77,465.47,0.612,622.12,558.81,0.9882,578.8,491.51,0.7082,712.23,609.56,0.9962,706.37,591.2,0.9802,695.33,715.36,0.982,704.58,682.3,0.9214,719.05,804.12,0.791,711.1,770.81,0.6173
1492,49.7333,60,562.66,75.11,663.49,312.3,0.6672,576.99,112.92,0.6478,580.09,106.85,0.6905,580.11,104.56,0.218,593.51,110.24,0.9293,605.92,103.91,0.3447,604.23,151.97,0.9834,615.13,133.0,0.9508,574.56,191.44,0.89,583.17,153.26,0.6332,557.81,148.91,0.696,568.26,126.53,0.4454,616.6,254.15,0.9404,624.38,246.31,0.9042,602.34,323.09,0.5537,615.32,312.67,0.4362,601.98,357.65,0.1599,616.37,352.7,0.1298
1492,49.7333,61,465.14,219.58,658.96,539.64,0.5586,535.96,268.54,0.4182,539.22,263.15,0.4772,546.0,260.38,0.0409,561.64,271.65,0.888,583.68,262.48,0.0828,578.6,321.94,0.9863,578.99,306.65,0.9372,535.19,402.23,0.9728,531.1,369.08,0.7466,498.9,445.21,0.9046,496.27,382.47,0.6487,609.28,442.87,0.962,608.87,436.37,0.9182,597.0,505.56,0.5118,588.28,497.99,0.319,608.9,551.88,0.0767,605.52,534.73,0.0517
1492,49.7333,69,376.69,145.56,583.41,374.92,0.6757,508.08,195.01,0.4329,511.39,190.18,0.5378,517.39,188.58,0.0676,526.6,197.64,0.8454,548.74,190.66,0.0995,530.31,232.81,0.9569,547.43,222.7,0.8188,467.41,236.95,0.941,487.1,221.7,0.5131,403.16,180.06,0.8963,414.75,191.24,0.5621,544.09,340.23,0.9355,555.18,334.77,0.8525,511.62,410.38,0.511,526.16,402.77,0.2802,506.8,465.18,0.0945,526.93,454.7,0.056
1493,49.7667,49,566.33,289.99,799.39,821.67,0.8443,602.56,387.0,0.9356,606.5,374.91,0.9699,604.07,373.72,0.2517,644.29,359.89,0.9865,640.75,356.76,0.0321,692.26,419.8,0.9977,680.54,386.31,0.9468,692.61,548.29,0.9939,641.8,450.78,0.6738,609.63,574.19,0.9849,573.63,474.7,0.7303,717.44,606.53,0.9959,709.56,587.92,0.9818,700.44,711.43,0.9764,707.72,681.9,0.9135,719.0,796.63,0.7442,711.13,771.24,0.5827
1493,49.7667,60,563.26,76.15,662.83,311.91,0.6704,578.05,112.93,0.667,581.33,107.01,0.7277,581.12,105.66,0.2339,594.93,110.53,0.925,605.04,106.34,0.3017,605.33,147.64,0.9802,611.26,137.08,0.9192,573.61,178.83,0.8878,582.63,159.95,0.5004,556.46,137.32,0.6917,570.02,129.0,0.3515,617.2,249.99,0.9145,621.63,245.6,0.838,599.35,313.19,0.4892,611.64,308.67,0.3245,600.08,354.44,0.1373,617.98,353.3,0.096
1493,49.7667,61,463.99,218.98,658.82,541.15,0.6389,537.39,268.25,0.3236,539.26,262.6,0.4069,547.19,259.91,0.0247,558.73,272.77,0.8678,583.48,263.9,0.0492,576.33,323.56,0.9859,582.48,307.64,0.8958,540.83,409.16,0.9801,536.38,372.28,0.6839,503.73,440.77,0.9403,498.72,385.46,0.6521,621.76,439.6,0.9762,624.54,433.81,0.9335,609.22,505.69,0.7544,594.88,497.18,0.5121,622.48,571.04,0.1984,602.47,551.5,0.1199
1493,49.7667,69,379.92,145.6,582.24,369.21,0.6833,511.48,186.63,0.7069,516.4,181.82,0.7427,517.7,180.32,0.1898,534.48,190.54,0.9143,544.17,185.09,0.1749,550.12,229.46,0.9812,539.64,217.3,0.9477,491.6,251.33,0.9543,473.76,220.34,0.7704,418.23,212.68,0.9048,403.42,185.99,0.7339,555.58,330.55,0.9598,548.16,322.61,0.9316,524.13,393.68,0.568,518.31,384.3,0.4171,514.29,453.66,0.106,516.64,443.42,0.0806
1493,49.7667,68,566.22,0.11,661.11,138.83,0.4108,583.05,27.91,0.3142,583.1,22.95,0.4291,582.14,23.06,0.053,592.0,16.4,0.6658,591.43,16.18,0.0247,613.08,28.8,0.8966,604.5,27.34,0.6384,624.77,68.18,0.8545,610.19,64.41,0.2929,617.55,92.72,0.7086,603.05,84.81,0.2742,639.71,86.81,0.858,635.17,85.99,0.738,633.53,130.2,0.5258,633.56,128.99,0.3151,641.75,157.9,0.2442,640.86,153.18,0.1496
1494,49.8,49,566.82,289.74,799.4,821.33,0.8443,602.59,387.0,0.9356,606.53,374.89,0.9698,604.09,373.71,0.2513,644.3,359.87,0.9865,640.76,356.75,0.0321,692.25,419.81,0.9977,680.66,386.31,0.9464,692.57,548.38,0.9939,642.01,450.8,0.6729,609.26,574.3,0.9849,573.8,474.56,0.73,717.4,606.7,0.9958,709.61,588.07,0.9815,700.36,711.8,0.9759,707.87,682.24,0.9115,718.84,796.89,0.7387,711.17,771.45,0.5753
1494,49.8,60,563.65,76.54,662.4,311.74,0.6705,578.06,112.93,0.6671,581.33,107.01,0.7277,581.12,105.66,0.234,594.93,110.53,0.9249,605.04,106.34,0.3018,605.33,147.64,0.9802,611.25,137.08,0.9192,573.62,178.83,0.8878,582.63,159.94,0.5005,556.47,137.33,0.6917,570.01,129.01,0.3516,617.2,250.01,0.9144,621.64,245.62,0.838,599.33,313.2,0.4888,611.64,308.68,0.3242,600.08,354.43,0.1372,618.0,353.29,0.0959
1494,49.8,61,463.57,218.76,658.76,541.95,0.6389,537.39,268.25,0.3236,539.26,262.61,0.407,547.19,259.91,0.0247,558.73,272.78,0.8679,583.49,263.91,0.0491,576.31,323.57,0.986,582.5,307.63,0.8958,540.81,409.16,0.9802,536.41,372.25,0.684,503.74,440.77,0.9406,498.74,385.41,0.6525,621.73,439.54,0.9765,624.55,433.75,0.9341,609.17,505.63,0.7572,594.94,497.12,0.5154,622.38,571.13,0.2008,602.52,551.59,0.1213
1494,49.8,69,380.92,145.65,581.97,367.04,0.6832,511.48,186.63,0.7068,516.4,181.81,0.7426,517.7,180.31,0.1898,534.48,190.53,0.9143,544.17,185.09,0.1749,550.13,229.47,0.9812,539.63,217.3,0.9478,491.66,251.37,0.9543,473.75,220.34,0.7706,418.31,212.77,0.9047,403.42,185.99,0.734,555.58,330.55,0.9598,548.14,322.61,0.9316,524.14,393.68,0.5679,518.3,384.3,0.4172,514.3,453.67,0.106,516.64,443.42,0.0806
1494,49.8,68,566.83,0.02,660.64,138.86,0.4112,583.05,27.91,0.3141,583.1,22.95,0.429,582.14,23.06,0.053,592.0,16.4,0.6658,591.43,16.18,0.0247,613.08,28.8,0.8966,604.51,27.34,0.6383,624.76,68.18,0.8545,610.19,64.4,0.2928,617.53,92.73,0.7086,603.05,84.81,0.2742,639.71,86.81,0.858,635.18,86.0,0.7381,633.53,130.2,0.526,633.57,128.99,0.3153,641.75,157.91,0.2443,640.87,153.18,0.1497
1495,49.8333,49,567.09,289.63,799.26,821.21,0.8443,602.59,387.0,0.9356,606.53,374.89,0.9698,604.09,373.71,0.2513,644.3,359.87,0.9865,640.76,356.75,0.0321,692.25,419.81,0.9977,680.66,386.31,0.9464,692.57,548.38,0.9939,642.01,450.8,0.6729,609.26,574.3,0.9849,573.8,474.56,0.73,717.4,606.7,0.9958,709.61,588.07,0.9815,700.36,711.8,0.9759,707.87,682.24,0.9115,718.84,796.89,0.7387,711.17,771.45,0.5753
